Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Awards,Season,Season_Year
202.0,Mel Davis,26.0,2TM,PF,56.0,7.0,19.5,3.0,8.3,0.362,1.1,1.6,0.703,1.8,3.5,5.2,1.3,0.6,0.1,2.3,7.1,,1976-77,1977
203.0,Mel Davis,26.0,NYK,PF,22.0,7.0,15.5,1.9,5.0,0.373,1.0,1.4,0.71,1.4,3.2,4.5,1.1,0.4,0.0,2.0,4.7,,1976-77,1977
204.0,Mel Davis,26.0,NYN,PF,34.0,,22.1,3.7,10.4,0.359,1.2,1.8,0.7,2.0,3.7,5.7,1.4,0.6,0.1,2.5,8.7,,1976-77,1977
205.0,Charles Johnson,27.0,GSW,PG,79.0,,15.1,3.2,7.4,0.437,0.6,0.9,0.71,0.6,1.2,1.8,1.2,1.0,0.1,1.7,7.1,,1976-77,1977
206.0,Bo Lamar,25.0,LAL,PG,71.0,,16.4,3.2,7.9,0.406,0.6,1.0,0.676,0.4,0.9,1.3,2.5,0.8,0.0,1.0,7.1,,1976-77,1977
207.0,Freddie Lewis,33.0,IND,PG,32.0,,17.3,2.5,6.2,0.407,1.9,2.4,0.805,0.5,0.9,1.5,1.8,0.6,0.1,1.8,7.0,,1976-77,1977
208.0,Al Eberhard,24.0,DET,SF,68.0,,17.9,2.7,5.6,0.476,1.6,2.0,0.79,1.1,2.1,3.3,0.7,0.7,0.2,2.9,6.9,,1976-77,1977
209.0,Kevin Grevey,23.0,WSB,SF,76.0,,17.2,2.9,7.0,0.423,1.0,1.6,0.664,1.0,1.4,2.3,0.9,0.4,0.1,1.9,6.9,,1976-77,1977
210.0,Rich Kelley,23.0,NOJ,C,76.0,,19.8,2.4,5.1,0.477,2.1,2.6,0.792,2.8,5.0,7.7,2.7,0.6,0.8,3.2,6.9,,1976-77,1977
211.0,Jack Marin,32.0,CHI,SF,54.0,7.0,16.1,3.1,6.6,0.465,0.6,0.7,0.795,0.5,1.2,1.7,1.1,0.2,0.1,1.6,6.8,,1976-77,1977
212.0,Lloyd Neal,26.0,POR,PF,58.0,,16.5,2.8,5.9,0.471,1.3,2.0,0.675,1.5,2.9,4.4,1.0,0.1,0.6,2.6,6.8,,1976-77,1977
213.0,Bud Stallworth,27.0,NOJ,SF,40.0,,13.2,3.2,6.8,0.463,0.4,0.7,0.586,0.5,1.3,1.8,0.6,0.5,0.3,1.9,6.7,,1976-77,1977
214.0,Marvin Webster,24.0,DEN,C,80.0,,16.0,2.5,5.0,0.495,1.8,2.8,0.65,1.9,4.2,6.1,0.8,0.3,1.5,1.9,6.7,,1976-77,1977
215.0,Bob Wilkerson,22.0,SEA,SF,78.0,,19.9,2.8,7.3,0.386,1.1,1.6,0.689,1.2,2.1,3.3,2.2,0.9,0.1,1.7,6.7,,1976-77,1977
216.0,Louie Dampier,32.0,SAS,PG,80.0,,20.4,2.9,6.3,0.46,0.8,1.1,0.744,0.3,0.7,1.0,2.9,0.6,0.2,1.2,6.6,,1976-77,1977
217.0,Ollie Johnson,27.0,KCK,SF,81.0,,17.1,2.7,5.5,0.489,1.2,1.4,0.878,0.8,1.8,2.6,1.3,0.5,0.3,2.1,6.6,,1976-77,1977
218.0,Jim Fox,33.0,NYN,C,71.0,,16.4,2.6,5.6,0.462,1.3,1.6,0.833,1.4,3.2,4.6,0.7,0.3,0.4,2.2,6.5,,1976-77,1977
219.0,Foots Walker,25.0,CLE,PG,62.0,,19.6,2.5,5.6,0.45,1.4,1.9,0.774,0.9,1.7,2.6,4.1,1.3,0.1,2.0,6.5,,1976-77,1977
220.0,Tom Boswell,23.0,BOS,PF,70.0,,15.5,2.5,4.9,0.515,1.4,1.9,0.711,1.6,2.8,4.4,1.2,0.4,0.1,3.4,6.4,,1976-77,1977
221.0,Keith Erickson,32.0,PHO,SF,50.0,,19.0,2.8,5.9,0.483,0.7,1.0,0.74,0.7,2.2,2.9,2.1,0.6,0.1,2.4,6.4,,1976-77,1977
222.0,Steve Green,23.0,IND,SF,70.0,,13.1,2.6,6.1,0.432,1.2,1.6,0.743,1.1,1.4,2.5,0.7,0.7,0.2,2.2,6.4,,1976-77,1977
223.0,Tom Abernethy,22.0,LAL,SF,70.0,,19.7,2.4,5.0,0.484,1.4,1.9,0.754,1.6,2.5,4.2,1.4,0.7,0.1,1.7,6.3,,1976-77,1977
224.0,Larry McNeill,26.0,2TM,PF,24.0,,9.6,2.0,4.7,0.42,2.2,2.5,0.852,1.2,2.0,3.1,0.3,0.4,0.1,1.3,6.1,,1976-77,1977
225.0,Larry McNeill,26.0,NYN,PF,8.0,,11.6,2.3,6.4,0.353,3.0,3.8,0.8,1.3,2.0,3.3,0.4,0.5,0.1,1.6,7.5,,1976-77,1977
226.0,Larry McNeill,26.0,GSW,PF,16.0,,8.6,1.8,3.8,0.475,1.8,1.9,0.903,1.1,1.9,3.1,0.2,0.4,0.1,1.2,5.4,,1976-77,1977
227.0,Don Chaney,30.0,LAL,SG,81.0,,29.7,2.6,6.4,0.408,0.9,1.2,0.745,1.5,2.6,4.1,3.8,1.7,0.4,2.8,6.1,,1976-77,1977
228.0,Johnny Neumann,25.0,2TM,SG,63.0,,14.9,2.6,6.3,0.406,0.9,1.4,0.678,0.4,0.8,1.1,2.2,0.5,0.2,2.1,6.0,,1976-77,1977
229.0,Johnny Neumann,25.0,BUF,SG,4.0,,12.3,3.8,8.5,0.441,1.3,1.5,0.833,1.3,1.0,2.3,1.0,0.8,0.5,1.8,8.8,,1976-77,1977
230.0,Johnny Neumann,25.0,LAL,SG,59.0,,15.1,2.5,6.2,0.402,0.9,1.4,0.667,0.3,0.7,1.1,2.3,0.5,0.1,2.2,5.9,,1976-77,1977
231.0,George Johnson,28.0,2TM,C,78.0,,21.2,2.5,5.5,0.462,0.9,1.3,0.724,2.6,5.2,7.8,1.3,0.5,2.3,3.2,6.0,,1976-77,1977
232.0,George Johnson,28.0,GSW,C,39.0,,15.3,1.9,3.8,0.487,0.6,0.8,0.806,2.2,3.2,5.4,0.7,0.4,1.9,2.7,4.4,,1976-77,1977
233.0,George Johnson,28.0,BUF,C,39.0,,27.1,3.2,7.2,0.448,1.2,1.7,0.687,3.0,7.3,10.3,2.0,0.6,2.7,3.6,7.6,,1976-77,1977
234.0,Jim Eakins,30.0,KCK,C,82.0,,16.3,1.8,4.1,0.449,2.3,2.7,0.847,1.4,3.0,4.4,1.5,0.4,0.6,2.4,6.0,,1976-77,1977
235.0,Armond Hill,23.0,ATL,PG,81.0,,22.5,2.2,5.4,0.399,1.7,2.1,0.799,0.5,1.3,1.8,5.0,1.0,0.1,3.0,6.0,,1976-77,1977
236.0,Caldwell Jones,26.0,PHI,C,82.0,57.0,24.7,2.6,5.2,0.507,0.8,1.4,0.552,2.3,5.8,8.1,1.1,0.5,2.4,3.7,6.0,,1976-77,1977
237.0,Dean Tolson,25.0,SEA,PF,60.0,,9.8,2.3,4.0,0.566,1.4,2.7,0.535,1.2,1.4,2.6,0.5,0.5,0.4,1.4,6.0,,1976-77,1977
238.0,Dwight Jones,24.0,HOU,PF,74.0,,16.7,2.3,4.6,0.494,1.4,1.7,0.802,1.3,2.5,3.8,0.6,0.5,0.3,2.4,5.9,,1976-77,1977
239.0,Otto Moore,30.0,NOJ,C,81.0,,25.7,2.4,5.9,0.405,1.1,1.7,0.679,2.1,5.8,7.9,2.2,0.7,1.4,2.9,5.9,,1976-77,1977
240.0,Fred Saunders,25.0,BOS,SF,68.0,,15.5,2.7,5.8,0.466,0.5,0.8,0.66,1.1,2.2,3.3,1.3,0.4,0.1,2.8,5.9,,1976-77,1977
241.0,Mo Layton,28.0,NYK,SG,56.0,11.0,13.7,2.4,4.9,0.484,1.0,1.3,0.795,0.2,0.6,0.8,2.8,0.4,0.1,1.6,5.8,,1976-77,1977
242.0,Scott Lloyd,24.0,MIL,C,69.0,,14.9,2.2,4.7,0.472,1.4,1.8,0.754,1.2,1.9,3.0,0.5,0.3,0.2,2.3,5.8,,1976-77,1977
243.0,Sonny Parker,21.0,GSW,SF,65.0,,13.7,2.4,4.5,0.527,1.1,1.4,0.772,1.3,1.4,2.7,0.9,0.8,0.4,1.2,5.8,,1976-77,1977
244.0,Tom Van Arsdale,33.0,PHO,SF,77.0,,18.5,2.2,5.1,0.433,1.3,1.9,0.703,0.6,1.8,2.4,0.9,0.3,0.0,2.1,5.8,,1976-77,1977
245.0,Dave Wohl,27.0,2TM,PG,51.0,,19.3,2.3,5.7,0.4,1.2,1.7,0.685,0.3,1.3,1.6,2.8,0.8,0.1,2.3,5.7,,1976-77,1977
246.0,Dave Wohl,27.0,HOU,PG,14.0,,4.4,0.5,1.2,0.412,0.3,0.3,1.0,0.1,0.3,0.4,1.1,0.0,0.0,1.3,1.3,,1976-77,1977
247.0,Dave Wohl,27.0,NYN,PG,37.0,,25.0,2.9,7.4,0.399,1.5,2.3,0.671,0.4,1.6,2.1,3.4,1.1,0.2,2.6,7.4,,1976-77,1977
248.0,Dennis Awtrey,28.0,PHO,C,72.0,,24.4,2.2,5.2,0.429,1.3,1.8,0.722,1.5,3.4,4.9,2.5,0.3,0.4,2.4,5.7,,1976-77,1977
249.0,John Brown,25.0,ATL,SF,77.0,,18.2,2.1,4.5,0.457,1.6,1.9,0.807,1.0,2.1,3.1,1.3,0.6,0.1,2.8,5.7,,1976-77,1977
250.0,Ticky Burden,23.0,NYK,SG,61.0,2.0,10.0,2.4,5.8,0.42,0.8,1.4,0.6,0.4,0.7,1.1,1.0,0.8,0.0,1.4,5.7,,1976-77,1977
251.0,Kevin Restani,25.0,MIL,PF,64.0,,17.4,2.7,5.2,0.518,0.2,0.4,0.5,1.3,2.8,4.1,1.4,0.5,0.2,1.6,5.6,,1976-77,1977
252.0,Neal Walk,28.0,NYK,C,11.0,1.0,12.3,2.5,5.2,0.491,0.5,0.6,0.857,0.5,2.0,2.5,0.5,0.4,0.3,2.0,5.6,,1976-77,1977
253.0,Robin Jones,22.0,POR,C,63.0,,16.9,2.2,4.7,0.465,1.0,1.7,0.606,1.6,3.1,4.7,1.3,0.6,0.6,2.0,5.5,,1976-77,1977
254.0,Nate Thurmond,35.0,CLE,C,49.0,,20.3,2.0,5.0,0.407,1.4,2.2,0.642,2.5,5.2,7.6,1.7,0.3,1.7,2.6,5.5,,1976-77,1977
255.0,George Trapp,28.0,DET,PF,6.0,,11.3,2.5,4.8,0.517,0.5,0.7,0.75,0.7,1.0,1.7,0.5,0.0,0.2,2.2,5.5,,1976-77,1977
256.0,Butch Beard,29.0,NYK,PG,70.0,10.0,15.5,2.1,4.2,0.505,1.1,1.6,0.688,0.7,1.6,2.3,2.1,0.8,0.1,2.0,5.3,,1976-77,1977
257.0,Darryl Dawkins,20.0,PHI,C,59.0,0.0,11.6,2.3,3.6,0.628,0.7,1.3,0.506,1.0,2.9,3.9,0.4,0.2,0.8,2.2,5.3,,1976-77,1977
258.0,Randy Denton,27.0,ATL,C,45.0,,15.6,2.3,5.7,0.402,0.7,1.0,0.702,1.8,3.0,4.8,0.7,0.3,0.4,2.2,5.3,,1976-77,1977
259.0,Alex English,23.0,MIL,SF,60.0,,10.8,2.2,4.6,0.477,0.8,1.0,0.767,1.1,1.7,2.8,0.4,0.3,0.3,1.3,5.2,,1976-77,1977
260.0,Butch Feher,22.0,PHO,SG,48.0,,10.1,1.8,3.4,0.531,1.6,2.1,0.768,0.4,1.2,1.5,0.8,0.2,0.1,1.0,5.2,,1976-77,1977
261.0,Paul Griffin,23.0,NOJ,PF,81.0,,20.3,1.7,3.2,0.547,1.8,2.5,0.721,2.1,4.0,6.1,2.1,0.6,0.5,3.0,5.2,,1976-77,1977
262.0,Paul McCracken,26.0,CHI,SG,9.0,0.0,13.2,2.0,5.2,0.383,1.2,2.0,0.611,0.7,1.1,1.8,1.6,0.7,0.0,1.9,5.2,,1976-77,1977
263.0,Wally Walker,22.0,POR,SF,66.0,,9.5,2.1,4.6,0.449,1.0,1.5,0.67,0.7,1.0,1.6,0.8,0.2,0.0,1.4,5.2,,1976-77,1977
264.0,Claude Terry,27.0,2TM,SG,45.0,,12.1,2.1,4.2,0.503,0.8,1.0,0.818,0.3,0.8,1.0,1.3,0.4,0.0,1.1,5.1,,1976-77,1977
265.0,Claude Terry,27.0,BUF,SG,33.0,,9.2,1.5,3.2,0.471,0.5,0.7,0.783,0.1,0.7,0.8,1.0,0.3,0.0,0.8,3.5,,1976-77,1977
266.0,Claude Terry,27.0,ATL,SG,12.0,,20.1,3.9,7.3,0.54,1.5,1.8,0.857,0.7,0.8,1.5,2.1,0.8,0.1,1.8,9.3,,1976-77,1977
267.0,Kevin Stacom,25.0,BOS,SG,79.0,,13.3,2.3,5.5,0.409,0.6,0.7,0.793,0.5,0.7,1.2,1.5,0.2,0.0,0.8,5.1,,1976-77,1977
268.0,Chuck Terry,26.0,NYN,SF,61.0,,17.6,2.1,5.2,0.403,0.8,1.0,0.774,0.7,1.6,2.3,0.6,1.0,0.2,2.0,5.0,,1976-77,1977
269.0,Bill Willoughby,19.0,ATL,SF,39.0,,14.1,1.9,4.3,0.444,1.1,1.6,0.683,1.7,2.7,4.4,0.3,0.5,0.6,1.6,4.9,,1976-77,1977
270.0,Mo Howard,22.0,2TM,SG,32.0,,10.8,2.0,4.1,0.485,0.8,1.1,0.686,0.5,0.7,1.2,1.3,0.5,0.3,1.6,4.8,,1976-77,1977
271.0,Mo Howard,22.0,CLE,SG,9.0,,3.1,0.9,1.7,0.533,0.6,0.7,0.833,0.2,0.3,0.6,0.6,0.1,0.2,0.8,2.3,,1976-77,1977
272.0,Mo Howard,22.0,NOJ,SG,23.0,,13.8,2.4,5.1,0.479,0.8,1.3,0.655,0.7,0.8,1.5,1.6,0.7,0.3,1.9,5.7,,1976-77,1977
273.0,Dwight Davis,27.0,GSW,PF,33.0,,16.7,1.7,3.8,0.444,1.5,2.2,0.681,1.0,1.8,2.9,0.9,0.3,0.2,2.8,4.8,,1976-77,1977
274.0,Mike Dunleavy,22.0,PHI,PG,32.0,0.0,11.2,1.9,4.5,0.414,1.1,1.4,0.756,0.3,0.8,1.1,1.8,0.4,0.1,2.0,4.8,,1976-77,1977
275.0,Byron Beck,32.0,DEN,PF,53.0,,9.1,2.0,4.6,0.435,0.7,0.8,0.818,0.8,1.0,1.8,0.6,0.3,0.0,1.1,4.7,,1976-77,1977
276.0,Mel Bennett,22.0,IND,PF,67.0,,13.6,1.5,4.4,0.344,1.7,2.8,0.599,1.6,1.9,3.5,1.0,0.6,0.5,2.3,4.7,,1976-77,1977
277.0,C.J. Kupec,24.0,LAL,SF,82.0,,11.1,1.9,4.2,0.447,1.0,1.2,0.772,0.9,1.5,2.4,0.6,0.2,0.0,1.4,4.7,,1976-77,1977
278.0,Andre McCarter,23.0,KCK,PG,59.0,,12.3,2.0,4.4,0.463,0.5,0.8,0.711,0.3,0.7,0.9,1.7,0.4,0.0,1.1,4.6,,1976-77,1977
279.0,Louie Nelson,25.0,SAS,SG,4.0,,14.3,1.8,3.5,0.5,1.0,1.8,0.571,0.5,1.3,1.8,0.8,0.5,0.0,2.3,4.5,,1976-77,1977
280.0,Ed Ratleff,26.0,HOU,SF,37.0,,14.4,1.9,4.4,0.435,0.7,1.1,0.619,0.6,1.4,2.1,1.2,0.5,0.2,1.2,4.5,,1976-77,1977
281.0,Phil Sellers,23.0,DET,SG,44.0,,7.5,1.7,4.3,0.384,1.2,1.6,0.722,0.4,0.5,0.9,0.6,0.5,0.0,1.3,4.5,,1976-77,1977
282.0,Mike Sojourner,23.0,ATL,PF,51.0,,10.8,1.9,4.0,0.468,0.8,1.1,0.719,1.0,1.9,2.9,0.4,0.3,0.2,1.3,4.5,,1976-77,1977
283.0,Andy Walker,21.0,NOJ,SF,40.0,,11.0,1.8,3.9,0.462,0.9,1.2,0.766,0.6,1.3,1.9,0.8,0.5,0.2,1.5,4.5,,1976-77,1977
284.0,Joe Bryant,22.0,PHI,PF,61.0,0.0,10.0,1.8,3.9,0.446,0.9,1.1,0.757,0.7,1.2,1.9,0.8,0.6,0.2,1.4,4.4,,1976-77,1977
285.0,Bill Bradley,33.0,NYK,SF,67.0,5.0,15.3,1.9,4.1,0.464,0.5,0.6,0.81,0.4,1.1,1.5,1.9,0.4,0.1,1.8,4.3,,1976-77,1977
286.0,Mickey Davis,26.0,MIL,SF,19.0,,8.7,1.5,3.6,0.426,1.2,1.3,0.92,0.6,0.9,1.5,1.1,0.3,0.2,0.6,4.3,,1976-77,1977
287.0,Steve Kuberski,29.0,BOS,SF,76.0,,11.3,1.7,4.1,0.42,0.8,1.1,0.759,1.0,1.8,2.8,0.5,0.1,0.1,1.2,4.3,,1976-77,1977
288.0,Lloyd Walton,23.0,MIL,PG,53.0,,12.8,1.7,3.5,0.468,1.0,1.2,0.815,0.3,0.7,1.0,2.7,0.8,0.0,1.0,4.3,,1976-77,1977
