Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Season,Season_Year
20.0,Kareem Abdul-Jabbar,37.0,LAL,C,79.0,79.0,33.3,9.2,15.3,0.599,0.0,0.0,0.0,9.2,15.3,0.6,0.599,3.7,5.0,0.732,2.1,5.8,7.9,3.2,0.8,2.1,2.5,3.0,22.0,"MVP-4,AS,NBA2",1984-85,1985
21.0,Sidney Moncrief,27.0,MIL,PG,73.0,72.0,37.5,7.7,15.9,0.483,0.1,0.5,0.273,7.6,15.5,0.489,0.487,6.2,7.5,0.828,2.0,3.3,5.4,5.2,1.6,0.5,2.5,2.7,21.7,"MVP-8,DPOY-2,AS,NBA2",1984-85,1985
22.0,Tom Chambers,25.0,SEA,PF,81.0,60.0,36.1,7.8,16.1,0.483,0.1,0.3,0.273,7.7,15.8,0.487,0.485,5.9,7.0,0.832,2.0,5.1,7.1,2.6,0.9,0.7,3.2,3.9,21.5,,1984-85,1985
23.0,George Gervin,32.0,SAS,SG,72.0,69.0,29.0,8.3,16.4,0.508,0.0,0.1,0.0,8.3,16.3,0.512,0.508,4.5,5.3,0.844,1.1,2.2,3.3,2.5,0.9,0.7,2.8,2.9,21.2,AS,1984-85,1985
24.0,Isiah Thomas,23.0,DET,PG,81.0,81.0,38.1,8.0,17.4,0.458,0.4,1.4,0.257,7.6,16.0,0.476,0.468,4.9,6.1,0.809,1.4,3.0,4.5,13.9,2.3,0.3,3.7,3.6,21.2,"MVP-9,AS,NBA1",1984-85,1985
25.0,Otis Birdsong,29.0,NJN,SG,56.0,45.0,32.9,8.8,17.3,0.511,0.1,0.4,0.19,8.8,16.9,0.518,0.513,2.9,4.6,0.622,1.1,1.6,2.6,4.1,1.5,0.1,2.1,2.6,20.6,,1984-85,1985
26.0,Hakeem Olajuwon,22.0,HOU,C,82.0,82.0,35.5,8.3,15.3,0.538,0.0,0.0,,8.3,15.3,0.538,0.538,4.1,6.7,0.613,5.4,6.5,11.9,1.4,1.2,2.7,2.9,4.2,20.6,"MVP-12,ROY-2,AS",1984-85,1985
27.0,Michael Ray Richardson,29.0,NJN,PG,82.0,82.0,38.1,8.4,17.9,0.469,0.4,1.4,0.252,8.1,16.5,0.488,0.479,2.9,3.8,0.767,1.9,3.7,5.6,8.2,3.0,0.3,3.0,3.4,20.1,"MVP-14,DPOY-7,AS",1984-85,1985
28.0,Julius Erving,34.0,PHI,SF,78.0,78.0,32.5,7.8,15.8,0.494,0.0,0.2,0.214,7.8,15.7,0.497,0.495,4.3,5.7,0.765,2.2,3.1,5.3,3.0,1.7,1.4,2.7,2.6,20.0,"MVP-22,AS",1984-85,1985
29.0,Gus Williams,31.0,WSB,PG,79.0,78.0,37.5,8.1,18.8,0.43,0.6,2.2,0.29,7.4,16.5,0.449,0.447,3.2,4.4,0.725,0.9,1.6,2.5,7.7,2.3,0.4,2.7,2.0,20.0,,1984-85,1985
30.0,Larry Nance,25.0,PHO,PF,61.0,55.0,36.1,8.4,14.4,0.587,0.0,0.0,0.5,8.4,14.3,0.587,0.588,3.0,4.2,0.709,3.2,5.6,8.8,2.6,1.4,1.7,2.2,3.0,19.9,AS,1984-85,1985
31.0,Kevin McHale,27.0,BOS,PF,79.0,31.0,33.6,7.7,13.4,0.57,0.0,0.1,0.0,7.7,13.4,0.573,0.57,4.5,5.9,0.76,2.9,6.1,9.0,1.8,0.4,1.5,2.0,3.0,19.8,6MOY-1,1984-85,1985
32.0,Rolando Blackman,25.0,DAL,SG,81.0,80.0,35.0,7.7,15.2,0.508,0.1,0.2,0.3,7.6,14.9,0.512,0.511,4.2,5.1,0.828,1.3,2.4,3.7,3.6,0.8,0.2,2.0,1.2,19.7,AS,1984-85,1985
33.0,Sleepy Floyd,24.0,GSW,SG,82.0,82.0,35.0,7.4,16.7,0.445,0.5,1.7,0.294,6.9,15.0,0.462,0.46,4.1,5.1,0.81,0.8,1.7,2.5,5.0,1.6,0.5,3.1,2.8,19.5,,1984-85,1985
34.0,Artis Gilmore,35.0,SAS,C,81.0,81.0,34.0,6.6,10.5,0.623,0.0,0.0,0.0,6.6,10.5,0.624,0.623,6.0,8.0,0.749,2.9,7.6,10.4,1.6,0.5,2.1,3.0,3.8,19.1,,1984-85,1985
35.0,Kelly Tripucka,25.0,DET,SF,55.0,43.0,30.5,7.2,15.1,0.477,0.0,0.1,0.4,7.2,15.0,0.477,0.478,4.6,5.2,0.885,1.2,2.8,4.0,2.5,0.9,0.3,2.1,2.1,19.1,,1984-85,1985
36.0,Jeff Malone,23.0,WSB,SG,76.0,61.0,34.4,8.0,16.0,0.499,0.2,0.9,0.208,7.8,15.0,0.517,0.505,2.8,3.3,0.844,0.8,1.9,2.7,2.4,0.7,0.1,1.4,2.3,18.9,,1984-85,1985
37.0,Jeff Ruland,26.0,WSB,C,37.0,36.0,38.8,6.8,11.9,0.569,0.0,0.1,0.0,6.8,11.8,0.572,0.569,5.4,7.9,0.685,3.4,7.6,11.1,4.4,0.8,0.7,4.8,3.5,18.9,AS,1984-85,1985
38.0,Clark Kellogg,23.0,IND,PF,77.0,65.0,31.8,7.3,14.4,0.505,0.1,0.2,0.5,7.2,14.3,0.505,0.509,3.9,5.1,0.76,2.9,6.5,9.4,3.2,1.1,0.3,3.0,3.2,18.6,,1984-85,1985
39.0,Jack Sikma,29.0,SEA,C,68.0,68.0,35.3,6.8,13.9,0.489,0.0,0.1,0.2,6.8,13.7,0.492,0.49,4.9,5.8,0.852,2.4,8.2,10.6,4.2,1.2,1.3,2.4,3.5,18.5,"MVP-17,AS",1984-85,1985
40.0,Mychal Thompson,30.0,POR,PF,79.0,55.0,33.1,7.2,14.1,0.515,0.0,0.0,,7.2,14.1,0.515,0.515,3.9,5.7,0.684,2.7,5.2,7.8,2.6,1.0,1.3,2.9,2.7,18.4,,1984-85,1985
41.0,Magic Johnson,25.0,LAL,PG,77.0,77.0,36.1,6.5,11.7,0.561,0.1,0.5,0.189,6.5,11.2,0.577,0.565,5.1,6.0,0.843,1.2,5.0,6.2,12.6,1.5,0.3,4.0,2.0,18.3,"MVP-2,AS,NBA1",1984-85,1985
42.0,Herb Williams,26.0,IND,C,75.0,70.0,34.1,7.7,16.1,0.475,0.0,0.1,0.111,7.7,16.0,0.478,0.475,3.0,4.5,0.657,2.1,6.4,8.5,3.4,0.7,1.8,3.5,2.9,18.3,,1984-85,1985
43.0,Jay Vincent,25.0,DAL,PF,79.0,47.0,32.2,6.9,14.4,0.479,0.0,0.1,0.0,6.9,14.4,0.481,0.479,4.4,5.3,0.836,2.3,6.6,8.9,2.1,0.6,0.3,2.2,2.9,18.2,6MOY-5,1984-85,1985
44.0,Buck Williams,24.0,NJN,PF,82.0,82.0,38.8,7.0,13.3,0.53,0.0,0.0,0.25,7.0,13.2,0.531,0.53,4.1,6.6,0.625,3.9,8.3,12.3,2.0,0.8,1.3,2.9,3.6,18.2,,1984-85,1985
45.0,Jim Paxson,27.0,POR,SG,68.0,57.0,33.1,7.5,14.5,0.514,0.1,0.6,0.154,7.4,14.0,0.529,0.517,2.9,3.6,0.79,1.0,2.3,3.3,3.9,1.5,0.1,1.6,1.7,17.9,,1984-85,1985
46.0,Andrew Toney,27.0,PHI,SG,70.0,65.0,32.0,6.4,13.1,0.492,0.6,1.5,0.371,5.9,11.6,0.508,0.514,4.4,5.1,0.862,0.5,2.0,2.5,5.2,0.9,0.3,3.2,3.0,17.8,MVP-15,1984-85,1985
47.0,Robert Parish,31.0,BOS,C,79.0,78.0,36.1,7.0,12.9,0.542,0.0,0.0,,7.0,12.9,0.542,0.542,3.7,5.0,0.743,3.3,7.3,10.6,1.6,0.7,1.3,2.4,2.8,17.6,AS,1984-85,1985
48.0,James Worthy,23.0,LAL,SF,80.0,76.0,33.7,7.6,13.3,0.572,0.0,0.1,0.0,7.6,13.2,0.576,0.572,2.4,3.1,0.776,2.1,4.3,6.4,2.5,1.1,0.8,2.5,2.5,17.6,,1984-85,1985
49.0,Bill Laimbeer,27.0,DET,C,82.0,82.0,35.3,7.3,14.4,0.506,0.0,0.2,0.222,7.2,14.1,0.51,0.507,3.0,3.7,0.797,3.6,8.8,12.4,1.9,0.8,0.9,1.6,3.8,17.5,AS,1984-85,1985
50.0,Clyde Drexler,22.0,POR,SG,80.0,43.0,31.9,7.2,14.5,0.494,0.1,0.5,0.216,7.1,14.1,0.503,0.497,2.8,3.7,0.759,2.7,3.2,6.0,5.5,2.2,0.9,2.8,3.3,17.2,"MVP-22,6MOY-2",1984-85,1985
51.0,Norm Nixon,29.0,LAC,PG,81.0,81.0,35.7,7.4,15.8,0.465,0.4,1.2,0.333,7.0,14.6,0.476,0.478,2.1,2.7,0.78,0.7,2.0,2.7,8.8,1.2,0.0,3.4,2.2,17.2,AS,1984-85,1985
52.0,Mike Woodson,26.0,KCK,SG,78.0,3.0,25.6,6.8,13.7,0.496,0.1,0.3,0.238,6.7,13.4,0.501,0.499,3.4,4.2,0.8,0.9,1.7,2.5,1.8,1.5,0.4,1.8,2.8,17.0,6MOY-6,1984-85,1985
53.0,Cliff Robinson,24.0,WSB,PF,60.0,37.0,31.2,7.0,14.9,0.471,0.0,0.1,0.333,7.0,14.9,0.471,0.472,2.6,3.6,0.742,2.4,6.8,9.1,2.5,0.9,0.8,2.7,3.1,16.7,,1984-85,1985
54.0,Marques Johnson,28.0,LAC,SF,72.0,68.0,34.0,6.9,15.2,0.452,0.0,0.2,0.231,6.8,15.0,0.454,0.453,2.6,3.6,0.731,2.6,3.3,5.9,3.4,1.0,0.4,2.4,2.7,16.4,,1984-85,1985
55.0,Reggie Theus,27.0,KCK,SG,82.0,80.0,31.0,6.1,12.5,0.487,0.1,0.5,0.132,6.0,12.1,0.501,0.489,4.1,4.7,0.863,1.3,2.0,3.3,8.0,1.2,0.2,3.7,3.0,16.4,,1984-85,1985
56.0,Eddie Johnson,29.0,ATL,SG,73.0,66.0,32.4,6.2,13.0,0.479,0.3,1.0,0.306,5.9,12.0,0.493,0.49,3.6,4.5,0.798,0.5,2.1,2.6,7.8,0.6,0.1,3.3,2.5,16.3,,1984-85,1985
57.0,John Drew,30.0,UTA,SF,19.0,16.0,24.4,5.6,13.7,0.412,0.0,0.2,0.0,5.6,13.5,0.418,0.412,4.9,6.4,0.77,1.9,2.4,4.3,1.8,1.2,0.1,2.2,3.4,16.2,,1984-85,1985
58.0,Paul Pressey,26.0,MIL,SF,80.0,80.0,36.0,6.0,11.6,0.517,0.1,0.3,0.35,5.9,11.4,0.521,0.521,4.0,5.2,0.758,1.9,3.5,5.4,6.8,1.6,0.7,3.1,3.2,16.1,"MVP-17,DPOY-3",1984-85,1985
59.0,Quintin Dailey,24.0,CHI,SG,79.0,0.0,26.6,6.6,14.1,0.473,0.1,0.4,0.233,6.6,13.7,0.479,0.476,2.6,3.2,0.817,0.7,1.9,2.6,2.4,0.9,0.1,1.9,2.4,16.0,6MOY-6,1984-85,1985
60.0,Byron Scott,23.0,LAL,SG,81.0,65.0,28.5,6.7,12.4,0.539,0.3,0.7,0.433,6.4,11.6,0.546,0.552,2.3,2.8,0.82,0.7,1.9,2.6,3.0,1.2,0.2,1.7,2.4,16.0,,1984-85,1985
61.0,Pat Cummings,28.0,NYK,C,63.0,63.0,32.8,6.5,12.7,0.514,0.0,0.1,0.0,6.5,12.6,0.517,0.514,2.8,3.6,0.78,2.2,6.0,8.2,1.7,0.8,0.3,2.6,3.9,15.8,,1984-85,1985
62.0,Roy Hinson,23.0,CLE,PF,76.0,75.0,30.8,6.1,12.2,0.503,0.0,0.0,0.0,6.1,12.1,0.504,0.503,3.6,4.9,0.721,2.4,5.4,7.8,0.9,0.7,2.3,2.3,4.1,15.8,,1984-85,1985
63.0,Phil Hubbard,28.0,CLE,SF,76.0,55.0,29.6,5.5,10.8,0.505,0.0,0.1,0.0,5.5,10.8,0.507,0.505,4.9,6.5,0.751,2.8,3.5,6.3,1.5,1.1,0.1,2.3,3.4,15.8,,1984-85,1985
64.0,Dennis Johnson,30.0,BOS,PG,80.0,77.0,37.2,6.2,13.3,0.462,0.1,0.3,0.269,6.1,13.0,0.467,0.466,3.3,3.8,0.853,1.1,2.8,4.0,6.8,1.2,0.5,2.7,2.8,15.7,"DPOY-6,AS",1984-85,1985
65.0,Thurl Bailey,23.0,UTA,PF,80.0,68.0,31.0,6.3,12.9,0.49,0.0,0.0,1.0,6.3,12.9,0.49,0.491,2.5,2.9,0.842,1.9,4.7,6.6,1.7,0.6,1.3,1.9,2.7,15.2,,1984-85,1985
66.0,Walter Davis,30.0,PHO,SG,23.0,9.0,24.8,6.0,13.4,0.45,0.1,0.4,0.3,5.9,13.0,0.455,0.455,2.8,3.2,0.877,0.3,1.3,1.5,4.3,0.8,0.0,2.2,1.8,15.0,,1984-85,1985
67.0,Al Wood,26.0,SEA,SG,80.0,79.0,31.8,6.4,13.3,0.485,0.1,0.4,0.212,6.4,12.9,0.494,0.489,2.1,2.7,0.776,1.2,2.3,3.5,3.0,1.1,0.7,1.5,2.3,15.0,,1984-85,1985
68.0,Larry Drew,26.0,KCK,PG,72.0,66.0,33.0,6.3,12.7,0.501,0.1,0.4,0.25,6.3,12.3,0.508,0.504,2.1,2.7,0.794,0.5,1.7,2.3,6.7,1.3,0.1,2.5,2.0,14.9,,1984-85,1985
69.0,James Edwards,29.0,PHO,C,70.0,58.0,25.5,5.5,10.9,0.501,0.0,0.0,0.0,5.5,10.9,0.503,0.501,3.9,5.3,0.746,1.4,4.2,5.5,2.2,0.4,0.7,2.3,3.4,14.9,,1984-85,1985
70.0,Alvan Adams,30.0,PHO,PF,82.0,69.0,26.0,5.8,11.2,0.52,0.0,0.0,,5.8,11.2,0.52,0.52,3.0,3.5,0.883,1.9,4.2,6.1,3.8,1.4,0.6,2.4,3.1,14.7,,1984-85,1985
71.0,John Long,28.0,DET,SG,66.0,55.0,27.6,6.5,13.4,0.487,0.1,0.2,0.333,6.5,13.2,0.49,0.49,1.6,1.9,0.862,1.2,1.7,2.9,2.0,1.1,0.2,1.5,2.1,14.7,,1984-85,1985
72.0,Rodney McCray,23.0,HOU,SF,82.0,82.0,36.6,5.8,10.9,0.535,0.0,0.1,0.0,5.8,10.8,0.538,0.535,2.8,3.8,0.738,2.5,4.1,6.6,4.3,1.1,0.9,2.2,2.6,14.4,,1984-85,1985
73.0,Vern Fleming,22.0,IND,PG,80.0,65.0,31.1,5.4,11.5,0.47,0.0,0.1,0.0,5.4,11.5,0.472,0.47,3.3,4.2,0.767,1.9,2.2,4.0,3.1,1.2,0.1,2.5,2.9,14.1,,1984-85,1985
74.0,Doc Rivers,23.0,ATL,PG,69.0,58.0,30.8,4.8,10.2,0.476,0.2,0.5,0.417,4.6,9.6,0.48,0.487,4.2,5.5,0.77,1.0,2.1,3.1,5.9,2.4,0.8,2.6,3.6,14.1,,1984-85,1985
75.0,Charles Barkley,21.0,PHI,PF,82.0,60.0,28.6,5.2,9.5,0.545,0.0,0.1,0.167,5.2,9.5,0.548,0.546,3.6,4.9,0.733,3.2,5.3,8.6,1.9,1.2,1.0,2.5,3.7,14.0,,1984-85,1985
76.0,Junior Bridgeman,31.0,LAC,SF,80.0,15.0,25.5,5.8,12.4,0.465,0.2,0.5,0.359,5.6,11.9,0.469,0.472,2.3,2.6,0.879,0.7,2.2,2.9,2.1,0.6,0.2,1.5,1.6,13.9,,1984-85,1985
77.0,Steve Stipanovich,24.0,IND,C,82.0,66.0,28.2,5.0,10.6,0.475,0.0,0.1,0.091,5.0,10.5,0.48,0.476,3.6,4.5,0.798,1.7,5.8,7.5,2.4,0.9,1.0,2.2,3.2,13.7,,1984-85,1985
78.0,Darryl Dawkins,28.0,NJN,C,39.0,30.0,24.9,4.9,8.7,0.566,0.0,0.0,0.0,4.9,8.7,0.568,0.566,3.7,5.2,0.711,1.4,3.2,4.6,1.2,0.4,0.9,2.4,4.4,13.5,,1984-85,1985
79.0,Darrell Walker,23.0,NYK,PG,82.0,66.0,30.4,5.2,12.1,0.435,0.0,0.2,0.0,5.2,11.9,0.442,0.435,3.0,4.2,0.7,1.6,1.8,3.4,5.0,2.0,0.3,2.5,3.0,13.5,,1984-85,1985
80.0,Gerald Henderson,29.0,SEA,PG,79.0,78.0,33.5,5.4,11.3,0.479,0.1,0.5,0.237,5.3,10.8,0.49,0.484,2.5,3.2,0.78,0.9,1.5,2.4,7.1,1.8,0.1,2.9,2.5,13.4,,1984-85,1985
81.0,Maurice Lucas,32.0,PHO,PF,63.0,22.0,26.5,5.5,11.5,0.476,0.0,0.1,0.0,5.5,11.5,0.479,0.476,2.4,3.2,0.75,2.2,6.7,8.8,2.3,0.6,0.3,2.4,2.9,13.4,,1984-85,1985
82.0,Mickey Johnson,32.0,GSW,PF,66.0,9.0,23.7,4.6,10.8,0.426,0.1,0.5,0.233,4.5,10.4,0.434,0.431,3.9,4.8,0.823,2.3,3.7,6.0,2.3,1.1,0.5,2.2,3.3,13.3,,1984-85,1985
83.0,Greg Ballard,30.0,WSB,SF,82.0,77.0,32.5,5.7,11.9,0.48,0.2,0.6,0.304,5.5,11.4,0.488,0.487,1.5,1.8,0.795,1.8,4.6,6.5,2.5,1.2,0.4,1.3,2.7,13.1,,1984-85,1985
84.0,Maurice Cheeks,28.0,PHI,PG,78.0,78.0,33.5,5.4,9.5,0.57,0.1,0.3,0.231,5.3,9.2,0.582,0.574,2.2,2.6,0.879,0.7,2.1,2.8,6.4,2.2,0.3,2.0,2.4,13.1,DPOY-5,1984-85,1985
85.0,Lewis Lloyd,25.0,HOU,SG,82.0,58.0,26.0,5.6,10.6,0.526,0.0,0.1,0.25,5.5,10.5,0.528,0.527,2.0,2.7,0.732,1.2,1.6,2.8,3.4,0.9,0.3,2.2,2.4,13.1,,1984-85,1985
86.0,Rickey Green,30.0,UTA,PG,77.0,77.0,31.6,4.9,10.4,0.477,0.1,0.3,0.3,4.9,10.1,0.482,0.481,3.0,3.5,0.869,0.5,2.0,2.5,7.8,1.7,0.0,2.3,1.7,13.0,,1984-85,1985
87.0,Jerome Whitehead,28.0,GSW,C,79.0,78.0,32.1,5.3,10.4,0.51,0.0,0.0,,5.3,10.4,0.51,0.51,2.3,3.0,0.783,2.8,5.1,7.9,0.7,0.6,0.5,1.8,4.1,13.0,,1984-85,1985
88.0,Danny Ainge,25.0,BOS,SG,75.0,73.0,34.2,5.6,10.6,0.529,0.2,0.7,0.268,5.4,9.8,0.549,0.539,1.6,1.8,0.868,1.0,2.6,3.6,5.3,1.6,0.1,2.0,3.0,12.9,,1984-85,1985
89.0,Mike Gminski,25.0,NJN,C,81.0,54.0,29.9,4.7,10.1,0.465,0.0,0.0,0.0,4.7,10.1,0.465,0.465,3.4,4.0,0.841,2.8,5.0,7.8,2.0,0.5,1.1,1.7,1.7,12.8,,1984-85,1985
90.0,Dan Issel,36.0,DEN,C,77.0,9.0,21.9,4.7,10.3,0.459,0.0,0.1,0.143,4.7,10.2,0.462,0.46,3.3,4.1,0.806,1.0,3.3,4.3,1.8,0.8,0.4,1.2,2.2,12.8,6MOY-2,1984-85,1985
91.0,Vinnie Johnson,28.0,DET,SG,82.0,16.0,25.5,5.2,11.5,0.454,0.1,0.3,0.185,5.2,11.2,0.462,0.457,2.3,3.0,0.769,1.6,1.4,3.1,4.0,0.9,0.2,1.6,2.5,12.8,,1984-85,1985
92.0,Albert King,25.0,NJN,SF,42.0,7.0,20.5,5.4,11.0,0.491,0.0,0.2,0.0,5.4,10.8,0.5,0.491,2.0,2.5,0.817,1.7,2.1,3.8,1.4,1.0,0.2,1.5,2.6,12.8,,1984-85,1985
93.0,Fat Lever,24.0,DEN,PG,82.0,82.0,31.2,5.2,12.0,0.43,0.1,0.3,0.25,5.1,11.7,0.435,0.434,2.4,3.1,0.77,1.8,3.2,5.0,7.5,2.5,0.4,2.5,2.8,12.8,,1984-85,1985
94.0,Johnny Moore,26.0,SAS,PG,82.0,82.0,32.8,5.1,11.1,0.457,0.3,1.1,0.281,4.8,10.0,0.476,0.471,2.3,3.0,0.762,1.1,3.5,4.6,10.0,2.8,0.2,2.9,3.0,12.8,,1984-85,1985
95.0,Otis Thorpe,22.0,KCK,PF,82.0,23.0,23.4,5.0,8.4,0.6,0.0,0.0,0.0,5.0,8.3,0.602,0.6,2.8,4.5,0.62,2.3,4.5,6.8,1.4,0.4,0.5,2.3,3.1,12.8,,1984-85,1985
96.0,Louis Orr,26.0,NYK,PF,79.0,31.0,31.0,4.7,9.7,0.486,0.0,0.1,0.1,4.7,9.6,0.491,0.486,3.3,4.2,0.784,2.2,2.8,4.9,1.7,1.3,0.3,1.7,2.5,12.7,,1984-85,1985
97.0,Johnny Davis,29.0,CLE,PG,76.0,30.0,25.3,4.4,10.4,0.426,0.2,0.6,0.261,4.3,9.8,0.436,0.434,3.4,3.9,0.85,0.5,1.1,1.6,5.6,0.6,0.1,2.0,1.8,12.4,,1984-85,1985
98.0,Sly Williams,27.0,ATL,SF,34.0,20.0,25.5,4.9,11.2,0.439,0.1,0.4,0.267,4.8,10.7,0.447,0.445,2.3,3.6,0.642,1.3,3.6,4.9,2.8,0.8,0.2,2.3,2.4,12.3,,1984-85,1985
99.0,Wayne Cooper,28.0,DEN,C,80.0,78.0,25.4,5.1,10.7,0.472,0.0,0.0,0.0,5.1,10.7,0.473,0.472,2.0,2.9,0.685,2.9,5.0,7.9,1.1,0.4,2.5,1.9,3.8,12.1,,1984-85,1985
100.0,LaSalle Thompson,23.0,KCK,C,82.0,77.0,30.0,4.5,8.5,0.531,0.0,0.0,,4.5,8.5,0.531,0.531,2.8,3.8,0.721,3.3,7.1,10.4,1.6,1.2,1.6,2.5,4.0,11.8,,1984-85,1985
101.0,Terry Tyler,28.0,DET,SF,82.0,53.0,24.4,5.1,10.4,0.494,0.0,0.1,0.0,5.1,10.3,0.498,0.494,1.3,1.8,0.716,1.8,3.4,5.2,0.8,0.6,1.1,0.9,2.3,11.6,6MOY-6,1984-85,1985
