Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Season,Season_Year
1.0,Michael Jordan,26.0,CHI,SG,82.0,82.0,39.0,12.6,24.0,0.526,1.1,3.0,0.376,11.5,21.0,0.548,0.55,7.2,8.5,0.848,1.7,5.1,6.9,6.3,2.8,0.7,3.0,2.9,33.6,"MVP-3,DPOY-5,AS,NBA1",1989-90,1990
2.0,Karl Malone,26.0,UTA,PF,82.0,82.0,38.1,11.1,19.8,0.562,0.2,0.5,0.372,11.0,19.3,0.567,0.567,8.5,11.1,0.762,2.8,8.3,11.1,2.8,1.5,0.6,3.7,3.2,31.0,"MVP-4,AS,NBA1",1989-90,1990
3.0,Patrick Ewing,27.0,NYK,C,82.0,82.0,38.6,11.2,20.4,0.551,0.0,0.0,0.25,11.2,20.4,0.552,0.551,6.1,7.9,0.775,2.9,8.0,10.9,2.2,1.0,4.0,3.4,4.0,28.6,"MVP-5,DPOY-5,AS,NBA1",1989-90,1990
4.0,Tom Chambers,30.0,PHO,PF,81.0,81.0,37.6,10.0,20.0,0.501,0.3,1.1,0.279,9.7,18.9,0.513,0.508,6.9,8.0,0.861,1.5,5.6,7.0,2.3,1.1,0.6,2.7,3.2,27.2,"MVP-8,AS,NBA2",1989-90,1990
5.0,Dominique Wilkins,30.0,ATL,SF,80.0,79.0,36.1,10.1,20.9,0.484,0.7,2.3,0.322,9.4,18.6,0.504,0.502,5.7,7.1,0.807,2.7,3.8,6.5,2.5,1.6,0.6,2.2,1.8,26.7,AS,1989-90,1990
6.0,Charles Barkley,26.0,PHI,SF,79.0,79.0,39.1,8.9,14.9,0.6,0.3,1.2,0.217,8.7,13.7,0.632,0.608,7.1,9.4,0.749,4.6,6.9,11.5,3.9,1.9,0.6,3.1,3.2,25.2,"MVP-2,AS,NBA1",1989-90,1990
7.0,Chris Mullin,26.0,GSW,SF,78.0,78.0,36.3,8.7,16.3,0.536,1.1,3.0,0.372,7.6,13.3,0.573,0.57,6.5,7.3,0.889,1.7,4.3,5.9,4.1,1.6,0.6,3.1,1.8,25.1,"AS,NBA3",1989-90,1990
8.0,Reggie Miller,24.0,IND,SG,82.0,82.0,38.9,8.1,15.7,0.514,1.8,4.4,0.414,6.2,11.3,0.552,0.572,6.6,7.6,0.868,1.2,2.4,3.6,3.8,1.3,0.2,2.7,2.1,24.6,AS,1989-90,1990
9.0,Larry Bird,33.0,BOS,SF,75.0,75.0,39.3,9.6,20.2,0.473,0.9,2.6,0.333,8.7,17.6,0.494,0.495,4.3,4.6,0.93,1.2,8.3,9.5,7.5,1.4,0.8,3.2,2.3,24.3,"MVP-10,AS,NBA2",1989-90,1990
10.0,Jeff Malone,28.0,WSB,SG,75.0,74.0,34.2,10.4,21.2,0.491,0.0,0.1,0.167,10.4,21.1,0.492,0.491,3.4,3.9,0.877,0.7,2.0,2.7,3.2,0.6,0.1,1.7,1.5,24.3,,1989-90,1990
11.0,Hakeem Olajuwon,27.0,HOU,C,82.0,82.0,38.1,9.8,19.6,0.501,0.0,0.1,0.167,9.8,19.5,0.502,0.501,4.7,6.5,0.713,3.6,10.4,14.0,2.9,2.1,4.6,3.9,3.8,24.3,"MVP-7,DPOY-2,AS,NBA2",1989-90,1990
12.0,David Robinson,24.0,SAS,C,82.0,81.0,36.6,8.4,15.9,0.531,0.0,0.0,0.0,8.4,15.8,0.532,0.531,7.5,10.2,0.732,3.7,8.3,12.0,2.0,1.7,3.9,3.1,3.2,24.3,"MVP-6,ROY-1,AS,NBA3",1989-90,1990
13.0,Dale Ellis,29.0,SEA,SG,55.0,49.0,37.0,9.1,18.4,0.497,1.7,4.7,0.375,7.4,13.7,0.538,0.544,3.5,4.3,0.818,1.6,2.7,4.3,2.0,1.1,0.1,2.2,2.3,23.5,,1989-90,1990
14.0,Clyde Drexler,27.0,POR,SG,73.0,73.0,36.8,9.2,18.6,0.494,0.4,1.5,0.283,8.8,17.1,0.512,0.505,4.6,5.9,0.774,2.8,4.1,6.9,5.9,2.0,0.7,2.6,3.0,23.3,"MVP-12,AS,NBA3",1989-90,1990
15.0,Tony Campbell,27.0,MIN,SG,82.0,81.0,38.6,8.8,19.3,0.457,0.1,0.7,0.167,8.7,18.6,0.468,0.46,5.5,6.9,0.787,2.5,3.0,5.5,2.6,1.4,0.4,3.1,3.2,23.2,,1989-90,1990
16.0,Ricky Pierce,30.0,MIL,SG,59.0,0.0,29.0,8.5,16.7,0.51,0.8,2.3,0.346,7.7,14.5,0.535,0.533,5.2,6.2,0.839,1.1,1.7,2.8,2.3,0.8,0.1,2.2,2.7,23.0,6MOY-1,1989-90,1990
17.0,Ron Harper,26.0,2TM,SG,35.0,35.0,39.1,8.6,18.2,0.473,0.4,1.5,0.275,8.2,16.7,0.49,0.484,5.2,6.6,0.788,2.1,3.8,5.9,5.2,2.3,1.2,2.9,3.0,22.8,,1989-90,1990
18.0,Ron Harper,26.0,CLE,SG,7.0,7.0,37.4,8.7,19.7,0.442,0.1,0.7,0.2,8.6,19.0,0.451,0.446,4.4,5.9,0.756,2.7,4.1,6.9,7.0,2.0,1.3,2.6,3.6,22.0,,1989-90,1990
19.0,Ron Harper,26.0,LAC,SG,28.0,28.0,39.5,8.6,17.8,0.481,0.5,1.6,0.283,8.1,16.2,0.501,0.494,5.4,6.8,0.795,2.0,3.7,5.6,4.8,2.4,1.1,2.9,2.9,23.0,,1989-90,1990
20.0,Kevin Johnson,23.0,PHO,PG,74.0,74.0,37.6,7.8,15.7,0.499,0.1,0.6,0.195,7.7,15.1,0.51,0.502,6.8,8.1,0.838,0.6,3.1,3.6,11.4,1.3,0.2,3.6,1.9,22.5,"AS,NBA2",1989-90,1990
21.0,Terry Cummings,28.0,SAS,PF,81.0,78.0,34.8,9.0,18.9,0.475,0.2,0.7,0.322,8.8,18.2,0.481,0.481,4.2,5.4,0.78,2.8,5.6,8.4,2.7,1.4,0.6,2.5,3.5,22.4,,1989-90,1990
22.0,Bernard King,33.0,WSB,SF,82.0,82.0,32.8,8.7,17.8,0.487,0.0,0.3,0.13,8.6,17.5,0.493,0.488,5.0,6.3,0.803,1.6,3.4,4.9,4.6,0.6,0.1,3.0,2.8,22.4,,1989-90,1990
23.0,Magic Johnson,30.0,LAL,PG,79.0,79.0,37.2,6.9,14.4,0.48,1.3,3.5,0.384,5.6,10.9,0.51,0.526,7.2,8.1,0.89,1.6,5.0,6.6,11.5,1.7,0.4,3.7,2.1,22.3,"MVP-1,AS,NBA1",1989-90,1990
24.0,Wayman Tisdale,25.0,SAC,PF,79.0,79.0,37.2,9.2,17.5,0.525,0.0,0.1,0.0,9.2,17.4,0.527,0.525,3.9,4.9,0.783,2.3,5.2,7.5,1.4,0.7,0.7,1.9,3.2,22.3,,1989-90,1990
25.0,Mitch Richmond,24.0,GSW,SG,78.0,78.0,35.9,8.2,16.5,0.497,0.4,1.2,0.358,7.8,15.3,0.508,0.51,5.2,6.0,0.866,1.3,3.4,4.6,2.9,1.3,0.3,2.6,2.7,22.1,,1989-90,1990
26.0,Xavier McDaniel,26.0,SEA,SF,69.0,67.0,35.2,8.9,17.9,0.496,0.1,0.2,0.294,8.8,17.6,0.498,0.498,3.5,4.8,0.733,2.4,4.1,6.5,2.5,1.1,0.5,2.7,3.3,21.3,,1989-90,1990
27.0,Charles Smith,24.0,LAC,PF,78.0,76.0,35.0,7.6,14.7,0.52,0.0,0.2,0.083,7.6,14.5,0.524,0.52,5.8,7.3,0.794,2.3,4.4,6.7,1.5,1.1,1.5,2.1,3.8,21.1,,1989-90,1990
28.0,James Worthy,28.0,LAL,SF,80.0,80.0,37.0,8.9,16.2,0.548,0.2,0.6,0.306,8.7,15.6,0.557,0.554,3.1,4.0,0.782,2.0,4.0,6.0,3.6,1.2,0.6,2.0,2.4,21.1,"AS,NBA3",1989-90,1990
29.0,Kevin McHale,32.0,BOS,PF,82.0,25.0,33.2,7.9,14.4,0.549,0.3,0.8,0.333,7.6,13.6,0.562,0.558,4.8,5.4,0.893,2.5,5.8,8.3,2.1,0.4,1.9,2.2,3.0,20.9,AS,1989-90,1990
30.0,Chuck Person,25.0,IND,SF,77.0,73.0,35.2,7.9,16.1,0.487,1.2,3.3,0.372,6.6,12.8,0.517,0.525,2.7,3.5,0.781,1.6,4.1,5.8,3.0,0.7,0.3,2.2,2.8,19.7,,1989-90,1990
31.0,Mark Price,25.0,CLE,PG,73.0,73.0,37.1,6.7,14.6,0.459,2.1,5.1,0.406,4.6,9.5,0.487,0.53,4.1,4.6,0.888,0.9,2.5,3.4,9.1,1.6,0.1,2.9,1.2,19.6,,1989-90,1990
32.0,Rolando Blackman,30.0,DAL,SG,80.0,80.0,36.7,7.8,15.7,0.498,0.2,0.5,0.302,7.7,15.2,0.505,0.504,3.6,4.3,0.844,1.1,2.4,3.5,3.6,1.0,0.3,2.2,1.6,19.4,AS,1989-90,1990
33.0,Terry Catledge,26.0,ORL,PF,74.0,72.0,33.3,7.4,15.6,0.474,0.0,0.1,0.25,7.4,15.5,0.476,0.475,4.6,6.6,0.702,3.7,3.9,7.6,1.0,0.5,0.2,2.4,2.7,19.4,,1989-90,1990
34.0,Moses Malone,34.0,ATL,C,81.0,81.0,33.8,6.4,13.3,0.48,0.0,0.1,0.111,6.4,13.2,0.483,0.481,6.1,7.8,0.781,4.5,5.5,10.0,1.6,0.6,1.0,2.9,2.0,18.9,,1989-90,1990
35.0,Reggie Theus,32.0,ORL,SG,76.0,71.0,30.9,6.8,15.5,0.439,0.3,1.4,0.248,6.5,14.1,0.458,0.45,5.0,5.8,0.853,1.0,1.9,2.9,5.4,0.8,0.2,3.0,2.6,18.9,,1989-90,1990
36.0,Hersey Hawkins,23.0,PHI,SG,82.0,82.0,34.8,6.4,13.9,0.46,1.0,2.4,0.42,5.3,11.4,0.468,0.496,4.7,5.3,0.888,1.0,2.7,3.7,3.2,1.6,0.3,2.3,2.6,18.5,,1989-90,1990
37.0,Isiah Thomas,28.0,DET,PG,81.0,81.0,37.0,7.1,16.3,0.438,0.5,1.7,0.309,6.6,14.6,0.453,0.454,3.6,4.7,0.775,0.9,2.9,3.8,9.4,1.7,0.2,4.0,2.5,18.4,"MVP-13,AS",1989-90,1990
38.0,Fat Lever,29.0,DEN,SG,79.0,79.0,35.8,7.2,16.2,0.443,0.5,1.1,0.414,6.7,15.1,0.445,0.457,3.4,4.3,0.804,2.9,6.4,9.3,6.5,2.1,0.2,2.0,2.2,18.3,AS,1989-90,1990
39.0,John Williams,23.0,WSB,SF,18.0,18.0,35.1,7.2,15.2,0.474,0.1,1.0,0.111,7.1,14.2,0.5,0.478,3.6,4.7,0.774,1.5,6.1,7.6,4.7,1.2,0.5,2.4,1.8,18.2,6MOY-3,1989-90,1990
40.0,Derek Harper,28.0,DAL,PG,82.0,82.0,36.7,6.9,14.2,0.488,1.1,2.9,0.371,5.8,11.2,0.519,0.527,3.0,3.8,0.794,0.7,2.3,3.0,7.4,2.3,0.3,2.5,2.7,18.0,DPOY-3,1989-90,1990
41.0,Danny Ainge,30.0,SAC,PG,75.0,68.0,36.4,6.7,15.4,0.438,1.4,3.9,0.374,5.3,11.5,0.46,0.485,3.0,3.6,0.831,0.9,3.4,4.3,6.0,1.5,0.2,2.5,3.2,17.9,,1989-90,1990
42.0,Alex English,36.0,DEN,SF,80.0,80.0,27.6,7.9,16.2,0.491,0.0,0.1,0.4,7.9,16.1,0.491,0.492,2.0,2.3,0.88,1.5,2.1,3.6,2.8,0.6,0.3,1.2,1.6,17.9,,1989-90,1990
43.0,Joe Dumars,26.0,DET,SG,75.0,71.0,34.4,6.8,14.1,0.48,0.3,0.7,0.4,6.5,13.4,0.485,0.491,4.0,4.4,0.9,0.8,2.0,2.8,4.9,0.8,0.0,1.9,1.7,17.8,"MVP-13,DPOY-3,AS,NBA3",1989-90,1990
44.0,Jeff Hornacek,26.0,PHO,SG,67.0,60.0,34.0,7.2,13.4,0.536,0.6,1.5,0.408,6.6,12.0,0.552,0.558,2.6,3.0,0.856,1.3,3.4,4.7,5.0,1.7,0.2,1.9,2.1,17.6,,1989-90,1990
45.0,Terry Porter,26.0,POR,PG,80.0,80.0,34.8,5.6,12.1,0.462,1.1,3.0,0.374,4.5,9.1,0.491,0.508,5.3,5.9,0.892,0.7,2.7,3.4,9.1,1.9,0.1,3.1,1.9,17.6,,1989-90,1990
46.0,Rex Chapman,22.0,CHH,SG,54.0,52.0,32.6,7.0,17.1,0.408,0.9,2.6,0.331,6.1,14.5,0.422,0.433,2.7,3.6,0.75,1.0,2.4,3.3,2.4,0.9,0.1,1.9,2.1,17.5,,1989-90,1990
47.0,Walter Davis,35.0,DEN,SG,69.0,0.0,23.7,7.2,15.0,0.481,0.1,0.7,0.13,7.1,14.3,0.497,0.484,3.0,3.3,0.912,0.7,1.9,2.6,2.2,0.9,0.1,1.5,2.3,17.5,,1989-90,1990
48.0,John Stockton,27.0,UTA,PG,78.0,78.0,37.4,6.1,11.8,0.514,0.6,1.4,0.416,5.4,10.3,0.528,0.54,4.5,5.5,0.819,0.7,1.9,2.6,14.5,2.7,0.2,3.5,3.0,17.2,"MVP-9,AS,NBA2",1989-90,1990
49.0,Otis Thorpe,27.0,HOU,PF,82.0,82.0,35.9,6.7,12.2,0.548,0.0,0.1,0.0,6.7,12.0,0.554,0.548,3.7,5.4,0.688,3.1,5.8,9.0,3.2,0.8,0.3,2.8,3.3,17.1,,1989-90,1990
50.0,Reggie Lewis,24.0,BOS,SG,79.0,54.0,31.9,6.8,13.8,0.496,0.1,0.2,0.267,6.8,13.6,0.499,0.498,3.2,4.0,0.808,1.4,3.0,4.4,2.8,1.1,0.8,1.5,2.7,17.0,,1989-90,1990
51.0,Eddie Johnson,30.0,PHO,SF,64.0,4.0,28.3,6.4,14.2,0.453,1.1,2.9,0.38,5.3,11.3,0.472,0.492,2.9,3.2,0.917,1.1,2.8,3.8,1.7,0.5,0.2,1.7,2.7,16.9,6MOY-3,1989-90,1990
52.0,Brad Daugherty,24.0,CLE,C,41.0,40.0,35.1,6.0,12.4,0.479,0.0,0.0,0.0,6.0,12.4,0.481,0.479,4.9,7.0,0.704,1.9,7.2,9.1,3.2,0.7,0.5,2.7,2.6,16.8,,1989-90,1990
53.0,Roy Tarpley,25.0,DAL,PF,45.0,35.0,36.6,7.0,15.5,0.451,0.0,0.1,0.0,7.0,15.3,0.455,0.451,2.9,3.8,0.756,4.2,8.9,13.1,1.5,1.8,1.6,2.6,3.6,16.8,,1989-90,1990
54.0,Hot Rod Williams,27.0,CLE,PF,82.0,29.0,33.9,6.4,13.0,0.493,0.0,0.0,,6.4,13.0,0.493,0.493,4.0,5.4,0.739,2.7,5.4,8.1,2.0,1.0,2.0,1.7,2.6,16.8,,1989-90,1990
55.0,Armen Gilliam,25.0,2TM,PF,76.0,66.0,31.9,6.4,12.4,0.515,0.0,0.0,0.0,6.4,12.3,0.516,0.515,4.0,5.5,0.723,2.8,5.1,7.9,1.3,0.9,0.7,2.4,2.8,16.7,,1989-90,1990
56.0,Armen Gilliam,25.0,PHO,PF,16.0,7.0,16.7,3.3,7.6,0.43,0.0,0.0,,3.3,7.6,0.43,0.43,2.4,3.5,0.696,1.6,2.8,4.4,0.5,0.4,0.3,1.1,1.8,8.9,,1989-90,1990
57.0,Armen Gilliam,25.0,CHH,PF,60.0,59.0,36.0,7.2,13.7,0.527,0.0,0.0,0.0,7.2,13.6,0.529,0.527,4.4,6.1,0.727,3.1,5.7,8.8,1.5,1.1,0.8,2.8,3.1,18.8,,1989-90,1990
58.0,Rodney McCray,28.0,SAC,SF,82.0,82.0,39.5,6.5,12.7,0.515,0.1,0.5,0.262,6.4,12.2,0.525,0.52,3.3,4.2,0.784,2.3,5.8,8.2,4.6,0.7,0.9,2.1,2.1,16.6,,1989-90,1990
59.0,Rony Seikaly,24.0,MIA,C,74.0,72.0,32.6,6.6,13.1,0.502,0.0,0.0,0.0,6.6,13.1,0.503,0.502,3.5,5.8,0.594,3.4,6.9,10.4,1.1,1.1,1.7,3.2,3.5,16.6,MIP-1,1989-90,1990
60.0,Scottie Pippen,24.0,CHI,SF,82.0,82.0,38.4,6.9,14.0,0.489,0.3,1.4,0.25,6.5,12.7,0.514,0.501,2.4,3.6,0.675,1.8,4.8,6.7,5.4,2.6,1.2,3.4,3.6,16.5,AS,1989-90,1990
