Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Season,Season_Year
177.0,Jim Price,28.0,DET,PG,34.0,,24.7,4.5,10.7,0.421,2.5,3.0,0.816,0.8,2.2,3.0,3.0,1.3,0.1,2.2,2.4,11.5,,1977-78,1978
178.0,George Johnson,29.0,NJN,C,81.0,,29.8,3.5,8.9,0.395,1.6,2.3,0.719,3.0,6.6,9.6,1.4,1.0,3.4,2.7,4.2,8.7,,1977-78,1978
179.0,Tom Burleson,25.0,KCK,C,76.0,,20.1,3.0,6.9,0.434,2.6,3.3,0.794,2.2,4.1,6.3,1.7,0.8,1.1,1.6,3.4,8.6,,1977-78,1978
180.0,Sam Lacey,29.0,KCK,C,77.0,,27.7,3.4,7.7,0.449,1.7,2.4,0.717,2.0,6.3,8.3,3.9,1.6,1.4,2.4,3.4,8.6,,1977-78,1978
181.0,John Gianelli,27.0,MIL,C,82.0,,28.4,3.7,7.7,0.488,1.0,1.5,0.642,2.0,4.2,6.2,2.3,0.7,1.1,1.8,2.3,8.5,,1977-78,1978
182.0,Ollie Johnson,28.0,ATL,SF,82.0,,20.8,3.6,7.5,0.472,1.4,1.6,0.854,1.1,2.1,3.2,1.5,1.0,0.4,1.3,2.2,8.5,,1977-78,1978
183.0,Jim McMillian,29.0,NYK,SF,81.0,63.0,24.4,3.6,7.7,0.462,1.4,1.7,0.858,1.0,2.6,3.6,2.5,0.9,0.2,1.3,1.4,8.5,,1977-78,1978
184.0,Kevin Stacom,26.0,BOS,SG,55.0,,18.3,3.7,8.8,0.426,1.0,1.3,0.761,0.5,1.5,1.9,2.0,0.5,0.1,1.3,1.1,8.5,,1977-78,1978
185.0,Don Buse,27.0,PHO,PG,82.0,82.0,31.1,3.5,7.6,0.458,1.4,1.7,0.824,0.7,2.3,3.0,4.8,2.3,0.2,1.5,1.8,8.4,,1977-78,1978
186.0,Mark Olberding,21.0,SAS,PF,79.0,,22.4,2.9,6.1,0.481,2.3,2.9,0.811,1.3,3.4,4.7,1.7,0.6,0.3,1.5,3.0,8.2,,1977-78,1978
187.0,Mike Green,26.0,2TM,C,72.0,,19.2,3.3,7.1,0.463,1.5,2.0,0.754,1.8,3.2,5.0,1.1,0.4,1.4,1.5,2.7,8.1,,1977-78,1978
188.0,Mike Green,26.0,SEA,C,9.0,,27.8,4.8,9.7,0.494,2.3,3.4,0.677,2.4,3.7,6.1,1.1,0.7,1.4,2.4,2.9,11.9,,1977-78,1978
189.0,Mike Green,26.0,SAS,C,63.0,,18.0,3.1,6.8,0.457,1.4,1.8,0.775,1.7,3.1,4.8,1.0,0.4,1.4,1.3,2.7,7.6,,1977-78,1978
190.0,Ralph Simpson,28.0,2TM,SG,64.0,,20.7,3.4,9.0,0.375,1.3,1.6,0.817,0.8,1.6,2.5,2.5,1.2,0.1,2.0,1.4,8.1,,1977-78,1978
191.0,Ralph Simpson,28.0,DET,SG,32.0,,23.1,4.5,10.8,0.413,1.7,2.0,0.844,0.8,1.7,2.6,2.7,1.0,0.1,2.4,1.5,10.6,,1977-78,1978
192.0,Ralph Simpson,28.0,DEN,SG,32.0,,18.3,2.3,7.2,0.317,1.0,1.3,0.775,0.8,1.5,2.3,2.3,1.3,0.1,1.5,1.3,5.5,,1977-78,1978
193.0,Allan Bristow,26.0,SAS,SF,82.0,,18.1,3.1,6.6,0.478,1.9,2.5,0.731,1.2,1.9,3.1,2.4,0.8,0.0,1.8,1.8,8.1,,1977-78,1978
194.0,Larry Steele,28.0,POR,SG,65.0,,17.4,3.2,6.9,0.47,1.5,1.9,0.82,0.5,1.2,1.7,1.3,0.9,0.1,1.0,2.1,8.0,,1977-78,1978
195.0,Al Skinner,25.0,2TM,SG,77.0,,20.1,2.9,6.3,0.455,2.1,2.6,0.798,0.9,2.0,2.9,1.9,0.8,0.3,2.1,3.1,7.9,,1977-78,1978
196.0,Al Skinner,25.0,NJN,SG,8.0,,34.6,5.1,12.6,0.406,4.9,5.5,0.886,1.8,4.8,6.5,4.1,1.6,0.6,3.6,4.3,15.1,,1977-78,1978
197.0,Al Skinner,25.0,DET,SG,69.0,,18.5,2.6,5.6,0.468,1.8,2.3,0.774,0.8,1.7,2.5,1.6,0.8,0.2,1.9,3.0,7.0,,1977-78,1978
198.0,Mike Glenn,22.0,BUF,SG,56.0,,16.9,3.5,6.6,0.527,0.9,1.2,0.785,0.3,1.2,1.4,1.4,0.6,0.1,0.9,1.8,7.9,,1977-78,1978
199.0,Gar Heard,29.0,PHO,PF,80.0,,26.2,3.3,7.8,0.424,1.1,1.8,0.612,2.1,6.1,8.2,1.7,1.6,1.3,1.5,2.7,7.8,,1977-78,1978
200.0,Bruce Seals,24.0,SEA,SF,73.0,,18.1,3.2,7.5,0.417,1.5,2.4,0.634,0.8,2.2,3.1,1.1,0.6,0.5,1.4,2.9,7.8,,1977-78,1978
201.0,Eddie Jordan,23.0,2TM,PG,73.0,,16.6,2.9,7.4,0.4,1.8,2.3,0.784,0.5,1.2,1.6,2.4,1.7,0.3,1.5,1.3,7.7,,1977-78,1978
202.0,Eddie Jordan,23.0,CLE,PG,22.0,,7.8,0.9,2.5,0.339,0.5,0.7,0.75,0.1,0.4,0.5,1.5,0.5,0.0,0.6,0.5,2.3,,1977-78,1978
203.0,Eddie Jordan,23.0,NJN,PG,51.0,,20.4,3.8,9.5,0.407,2.3,3.0,0.788,0.6,1.5,2.1,2.8,2.2,0.4,1.8,1.6,10.0,,1977-78,1978
204.0,Kent Benson,23.0,MIL,C,69.0,,18.7,3.2,6.9,0.465,1.3,2.0,0.652,1.3,3.0,4.3,1.4,1.0,0.8,1.7,2.6,7.7,,1977-78,1978
205.0,Don Ford,25.0,LAL,PF,79.0,,24.6,3.4,7.3,0.472,0.9,1.1,0.756,1.3,3.1,4.5,1.8,0.9,0.6,1.1,2.7,7.7,,1977-78,1978
206.0,Tree Rollins,22.0,ATL,C,80.0,,22.4,3.2,6.5,0.487,1.3,1.9,0.703,2.2,4.7,6.9,1.0,0.7,2.7,1.5,4.1,7.6,,1977-78,1978
207.0,Wes Unseld,31.0,WSB,C,80.0,,33.1,3.2,6.1,0.523,1.2,2.2,0.538,3.6,8.4,11.9,4.1,1.2,0.6,2.2,2.9,7.6,,1977-78,1978
208.0,Slick Watts,26.0,2TM,PG,71.0,,22.3,3.1,7.9,0.392,1.3,2.2,0.59,0.8,1.7,2.5,4.1,1.5,0.4,2.4,2.6,7.5,,1977-78,1978
209.0,Slick Watts,26.0,SEA,PG,32.0,,25.3,3.4,8.5,0.404,0.9,1.7,0.566,0.7,1.9,2.5,4.2,1.7,0.4,2.9,2.8,7.8,,1977-78,1978
210.0,Slick Watts,26.0,NOJ,PG,39.0,,19.9,2.8,7.3,0.381,1.6,2.6,0.602,1.0,1.5,2.5,4.1,1.4,0.4,1.9,2.5,7.2,,1977-78,1978
211.0,Coby Dietrick,29.0,SAS,PF,79.0,,23.7,3.2,6.9,0.46,1.1,1.4,0.781,0.9,3.6,4.5,2.7,1.0,0.7,1.8,2.9,7.5,,1977-78,1978
212.0,Charles Johnson,28.0,2TM,SG,71.0,,18.3,3.3,8.2,0.408,0.7,0.9,0.803,0.6,1.6,2.2,1.8,0.9,0.1,1.0,1.8,7.4,,1977-78,1978
213.0,Charles Johnson,28.0,GSW,SG,32.0,,15.4,3.0,7.3,0.409,0.2,0.3,0.7,0.7,1.2,1.9,1.5,1.0,0.1,0.7,1.7,6.2,,1977-78,1978
214.0,Charles Johnson,28.0,WSB,SG,39.0,,20.7,3.6,8.9,0.408,1.1,1.3,0.824,0.5,1.9,2.4,2.1,0.8,0.0,1.3,1.9,8.3,,1977-78,1978
215.0,Gus Gerard,24.0,2TM,SF,57.0,,15.6,3.0,6.9,0.43,1.3,1.9,0.694,1.0,1.8,2.8,0.9,0.6,0.4,1.1,1.9,7.3,,1977-78,1978
216.0,Gus Gerard,24.0,BUF,SF,10.0,,8.5,1.6,4.0,0.4,1.1,1.5,0.733,0.6,0.8,1.4,0.9,0.2,0.3,0.7,1.3,4.3,,1977-78,1978
217.0,Gus Gerard,24.0,DET,SF,47.0,,17.1,3.3,7.6,0.434,1.4,2.0,0.688,1.0,2.1,3.1,0.9,0.7,0.5,1.1,2.0,7.9,,1977-78,1978
218.0,John Brown,26.0,ATL,SF,75.0,,21.3,2.6,5.4,0.474,2.2,2.7,0.825,1.8,2.2,4.0,1.4,0.7,0.1,1.5,3.7,7.3,,1977-78,1978
219.0,Cedric Maxwell,22.0,BOS,SF,72.0,,16.8,2.4,4.4,0.538,2.6,3.5,0.752,1.9,3.3,5.3,0.9,0.7,0.7,1.7,2.1,7.3,,1977-78,1978
220.0,Robert Reid,22.0,HOU,SF,80.0,,23.1,3.3,7.2,0.455,0.8,1.2,0.656,1.4,3.1,4.5,1.5,0.8,0.6,1.0,3.5,7.3,,1977-78,1978
221.0,Norm Van Lier,30.0,CHI,PG,78.0,75.0,32.4,2.6,6.1,0.419,2.2,2.9,0.751,1.1,2.5,3.6,6.8,1.8,0.1,2.6,3.6,7.3,,1977-78,1978
222.0,Chuck Williams,31.0,BUF,PG,73.0,,27.4,2.8,6.0,0.477,1.6,1.9,0.826,0.4,1.5,1.9,4.3,0.7,0.1,2.1,1.9,7.3,,1977-78,1978
223.0,Tom Boswell,24.0,BOS,PF,65.0,,17.7,2.8,5.5,0.518,1.4,1.9,0.756,1.8,2.6,4.4,1.1,0.4,0.2,1.5,3.1,7.1,,1977-78,1978
224.0,Alonzo Bradley,24.0,HOU,SF,43.0,,18.6,3.0,7.1,0.428,1.0,1.4,0.729,0.6,1.7,2.3,1.3,0.4,0.1,1.3,1.9,7.0,,1977-78,1978
225.0,Louie Nelson,26.0,2TM,SG,33.0,,12.3,2.6,6.4,0.403,1.7,2.5,0.679,0.4,1.2,1.6,1.0,0.7,0.2,1.5,1.0,6.9,,1977-78,1978
226.0,Louie Nelson,26.0,KCK,SG,8.0,,6.6,0.4,1.8,0.214,1.1,1.4,0.818,0.1,0.3,0.4,0.6,0.3,0.1,1.0,0.6,1.9,,1977-78,1978
227.0,Louie Nelson,26.0,NJN,SG,25.0,,14.1,3.3,7.9,0.416,1.9,2.9,0.658,0.5,1.5,2.0,1.2,0.8,0.2,1.6,1.1,8.5,,1977-78,1978
228.0,Ernie Grunfeld,22.0,MIL,SG,73.0,,17.3,2.8,6.3,0.443,1.3,2.0,0.657,1.0,1.7,2.7,2.0,0.7,0.3,1.3,2.1,6.9,,1977-78,1978
229.0,Tom Abernethy,23.0,LAL,SF,73.0,,18.0,2.8,5.5,0.498,1.2,1.5,0.82,1.4,2.2,3.6,1.4,0.8,0.3,0.7,1.7,6.8,,1977-78,1978
230.0,Wil Jones,30.0,BUF,PF,79.0,,21.7,2.9,6.5,0.44,1.1,1.5,0.706,1.3,2.9,4.2,1.5,0.9,0.5,1.7,3.2,6.8,,1977-78,1978
231.0,Bill Willoughby,20.0,BUF,SF,56.0,,19.3,2.8,6.5,0.43,1.1,1.4,0.8,1.4,2.6,3.9,0.7,0.4,0.8,1.0,2.3,6.7,,1977-78,1978
232.0,Jim Bostic,25.0,DET,PF,4.0,,12.0,3.0,5.5,0.545,0.5,1.3,0.4,2.0,2.0,4.0,0.8,0.0,0.0,0.8,1.3,6.5,,1977-78,1978
233.0,Jim Cleamons,28.0,NYK,PG,79.0,44.0,25.4,2.7,5.7,0.48,1.0,1.3,0.786,0.9,1.8,2.7,3.6,0.9,0.2,1.4,1.8,6.5,,1977-78,1978
234.0,E.C. Coleman,27.0,GSW,PF,72.0,,25.0,2.9,6.2,0.475,0.6,0.8,0.727,1.6,3.6,5.2,1.4,0.9,0.3,1.3,3.5,6.4,,1977-78,1978
235.0,Wally Walker,23.0,2TM,SF,77.0,,14.3,2.6,6.0,0.443,1.0,1.6,0.625,1.1,1.7,2.8,1.0,0.3,0.1,1.0,1.8,6.3,,1977-78,1978
236.0,Wally Walker,23.0,POR,SF,9.0,,11.2,2.1,4.6,0.463,0.6,0.9,0.625,0.8,1.1,1.9,0.9,0.2,0.0,1.2,1.4,4.8,,1977-78,1978
237.0,Wally Walker,23.0,SEA,SF,68.0,,14.8,2.7,6.2,0.44,1.0,1.6,0.625,1.2,1.8,3.0,1.0,0.4,0.1,1.0,1.8,6.5,,1977-78,1978
238.0,Toby Knight,22.0,NYK,SF,80.0,3.0,14.6,2.8,5.8,0.477,0.8,1.2,0.649,1.5,2.5,4.0,0.5,0.6,0.4,1.2,2.6,6.3,,1977-78,1978
239.0,Kenny Carr,22.0,LAL,PF,52.0,,14.1,2.6,5.8,0.444,1.1,1.6,0.647,1.0,3.0,4.0,0.5,0.3,0.3,1.7,2.4,6.2,,1977-78,1978
240.0,Joe Bryant,23.0,PHI,PF,81.0,0.0,15.3,2.3,5.4,0.436,1.4,1.8,0.771,1.3,2.2,3.5,1.6,0.7,0.3,1.4,2.3,6.1,,1977-78,1978
241.0,Mack Calvin,30.0,DEN,PG,77.0,,12.8,1.9,4.3,0.441,2.2,2.7,0.84,0.1,0.9,1.1,1.9,0.6,0.1,1.4,1.1,6.1,,1977-78,1978
242.0,Curtis Rowe,28.0,BOS,PF,51.0,,17.9,2.4,5.4,0.451,1.3,1.7,0.742,1.5,2.5,4.0,0.9,0.3,0.2,1.5,1.8,6.1,,1977-78,1978
243.0,Alvin Scott,22.0,PHO,SF,81.0,,19.0,2.2,4.6,0.488,1.6,2.4,0.691,1.7,2.7,4.4,1.1,0.6,0.5,1.0,2.0,6.1,,1977-78,1978
244.0,Wilson Washington,22.0,2TM,PF,38.0,0.0,14.8,2.6,5.4,0.485,0.8,1.4,0.547,1.3,2.8,4.1,0.3,0.5,1.0,1.7,2.0,6.0,,1977-78,1978
245.0,Wilson Washington,22.0,PHI,PF,14.0,0.0,2.7,0.6,1.4,0.421,0.2,0.4,0.5,0.1,0.9,1.0,0.1,0.1,0.1,0.7,0.2,1.4,,1977-78,1978
246.0,Wilson Washington,22.0,NJN,PF,24.0,,21.8,3.8,7.8,0.492,1.1,2.0,0.553,2.0,3.9,5.9,0.4,0.7,1.5,2.2,3.0,8.8,,1977-78,1978
247.0,Curtis Perry,29.0,PHO,PF,45.0,,18.2,2.4,5.4,0.453,1.1,1.4,0.785,1.9,3.6,5.6,1.1,0.8,0.5,1.4,2.7,6.0,,1977-78,1978
248.0,Tony Robertson,22.0,ATL,SG,63.0,,14.7,2.7,6.0,0.441,0.6,0.8,0.698,0.2,0.9,1.1,1.6,1.2,0.1,1.4,2.1,5.9,,1977-78,1978
249.0,Dave Robisch,28.0,2TM,C,78.0,,16.4,2.3,5.5,0.412,1.3,1.7,0.775,1.3,3.2,4.5,1.1,0.5,0.4,0.9,1.7,5.8,,1977-78,1978
250.0,Dave Robisch,28.0,IND,C,23.0,,26.0,3.2,7.9,0.403,2.2,2.8,0.781,2.0,5.5,7.5,2.1,0.9,0.7,1.5,2.6,8.5,,1977-78,1978
251.0,Dave Robisch,28.0,LAL,C,55.0,,12.3,1.9,4.5,0.418,0.9,1.2,0.769,1.0,2.3,3.3,0.7,0.3,0.3,0.7,1.3,4.7,,1977-78,1978
252.0,Paul Silas,34.0,SEA,PF,82.0,,26.5,2.2,5.7,0.397,1.3,2.3,0.586,3.5,4.6,8.1,1.8,0.8,0.2,1.9,2.2,5.8,,1977-78,1978
253.0,Willie Norwood,30.0,2TM,SF,35.0,,17.5,2.1,5.2,0.409,1.4,2.1,0.667,1.4,2.0,3.4,0.9,0.9,0.1,1.6,2.9,5.7,,1977-78,1978
254.0,Willie Norwood,30.0,DET,SF,16.0,,16.3,2.1,5.1,0.415,1.3,1.8,0.69,1.7,1.7,3.4,0.9,0.8,0.2,1.1,2.8,5.5,,1977-78,1978
255.0,Willie Norwood,30.0,POR,SF,19.0,,18.5,2.1,5.2,0.404,1.6,2.4,0.652,1.2,2.3,3.4,1.0,0.9,0.0,2.1,2.9,5.8,,1977-78,1978
256.0,Mark Crow,23.0,NJN,SF,15.0,,10.3,2.3,5.3,0.438,0.9,1.3,0.7,0.9,0.9,1.8,0.5,0.3,0.1,0.8,1.6,5.6,,1977-78,1978
257.0,Mark Landsberger,22.0,CHI,PF,62.0,15.0,14.9,2.0,4.0,0.506,1.5,2.5,0.58,1.8,3.1,4.9,0.7,0.3,0.1,1.1,1.3,5.6,,1977-78,1978
258.0,Jim McDaniels,29.0,BUF,C,42.0,,16.5,2.4,5.6,0.427,0.9,1.0,0.857,1.1,3.2,4.3,1.0,0.1,0.9,1.2,2.7,5.6,,1977-78,1978
259.0,Bob Nash,27.0,KCK,SF,66.0,,12.1,2.4,4.6,0.516,0.8,1.0,0.725,1.1,1.4,2.6,0.7,0.4,0.3,0.7,1.1,5.5,,1977-78,1978
260.0,Tim Bassett,26.0,NJN,PF,65.0,,22.7,2.3,5.9,0.388,0.8,1.5,0.515,2.2,4.0,6.2,1.0,1.0,0.5,1.2,2.8,5.4,,1977-78,1978
261.0,Len Elmore,25.0,IND,C,69.0,,19.2,2.1,5.6,0.368,1.3,1.9,0.667,2.0,4.1,6.1,1.2,1.1,1.0,1.1,2.5,5.4,,1977-78,1978
262.0,Caldwell Jones,27.0,PHI,C,80.0,69.0,20.5,2.1,4.5,0.471,1.2,1.9,0.627,2.1,5.1,7.1,1.2,0.3,1.6,1.6,3.5,5.4,,1977-78,1978
263.0,Corky Calhoun,27.0,POR,SF,79.0,,17.3,2.2,4.6,0.479,0.8,1.0,0.868,0.9,1.8,2.7,1.1,0.5,0.2,0.8,1.8,5.3,,1977-78,1978
264.0,Paul Griffin,24.0,NOJ,PF,82.0,,22.6,2.0,4.4,0.447,1.4,1.9,0.713,1.9,4.3,6.2,2.1,1.1,0.5,1.8,2.8,5.3,,1977-78,1978
265.0,Nick Weatherspoon,27.0,CHI,SF,41.0,0.0,14.9,2.1,4.7,0.443,0.9,1.0,0.881,1.4,1.7,3.0,0.8,0.5,0.2,1.2,1.8,5.1,,1977-78,1978
266.0,Jim Brewer,26.0,CLE,PF,80.0,,22.5,2.2,4.9,0.449,0.6,1.3,0.46,2.3,3.9,6.2,1.2,0.8,0.6,1.3,2.2,5.0,,1977-78,1978
267.0,Charles Dudley,27.0,GSW,PG,78.0,,21.3,1.6,3.2,0.51,1.8,2.5,0.708,1.1,2.6,3.7,5.2,0.9,0.0,2.1,2.3,5.0,,1977-78,1978
268.0,Greg Ballard,23.0,WSB,SF,76.0,,12.3,1.9,4.4,0.425,1.2,1.5,0.772,1.3,2.2,3.5,0.8,0.4,0.2,0.8,1.2,4.9,,1977-78,1978
269.0,Freddie Boyd,27.0,NOJ,SG,21.0,,17.3,2.1,5.2,0.4,0.7,1.0,0.636,0.1,0.8,0.9,2.3,0.4,0.1,1.0,1.1,4.9,,1977-78,1978
270.0,Al Eberhard,25.0,DET,SF,37.0,,15.6,1.9,4.3,0.444,1.1,1.6,0.672,1.0,1.8,2.8,0.7,0.4,0.1,0.6,1.7,4.9,,1977-78,1978
271.0,Don Chaney,31.0,2TM,SG,51.0,,16.4,2.0,5.3,0.387,0.7,0.9,0.844,0.8,1.5,2.3,1.3,0.9,0.3,1.2,2.1,4.8,,1977-78,1978
272.0,Don Chaney,31.0,LAL,SG,9.0,,14.8,1.4,4.0,0.361,0.6,0.7,0.833,0.4,0.8,1.2,1.9,0.9,0.3,1.2,1.6,3.4,,1977-78,1978
273.0,Don Chaney,31.0,BOS,SG,42.0,,16.7,2.2,5.5,0.391,0.8,0.9,0.846,0.9,1.6,2.5,1.2,0.9,0.2,1.2,2.2,5.1,,1977-78,1978
274.0,Glen Gondrezick,22.0,NYK,SF,72.0,0.0,14.1,1.8,4.7,0.386,1.2,1.7,0.686,1.3,2.2,3.5,1.2,0.8,0.3,1.1,2.5,4.8,,1977-78,1978
275.0,John Kuester,22.0,KCK,PG,78.0,,15.6,1.9,4.1,0.455,1.1,1.3,0.829,0.2,1.2,1.5,3.2,0.7,0.0,1.2,1.8,4.8,,1977-78,1978
276.0,Dick Snyder,33.0,CLE,SG,58.0,,11.4,1.9,4.3,0.444,1.0,1.1,0.875,0.2,0.7,0.8,1.0,0.4,0.3,0.8,1.3,4.8,,1977-78,1978
277.0,Lloyd Walton,24.0,MIL,PG,76.0,,16.6,2.0,4.5,0.448,0.7,1.1,0.651,0.3,0.7,1.0,3.3,1.0,0.2,1.4,1.2,4.8,,1977-78,1978
278.0,Mike Bratz,22.0,PHO,PG,80.0,,11.7,2.0,4.9,0.403,0.7,0.9,0.824,0.5,0.9,1.4,1.5,0.5,0.1,1.1,1.3,4.7,,1977-78,1978
279.0,Wesley Cox,23.0,GSW,SF,43.0,,10.5,1.6,4.0,0.399,1.3,2.3,0.58,1.0,2.3,3.3,0.3,0.5,0.2,0.8,1.9,4.6,,1977-78,1978
280.0,Rickey Green,23.0,GSW,PG,76.0,,14.4,1.9,4.9,0.381,0.7,1.2,0.6,0.6,0.9,1.5,2.0,0.8,0.0,1.0,1.3,4.5,,1977-78,1978
281.0,Ricky Marsh,23.0,GSW,SG,60.0,,14.2,2.1,4.8,0.426,0.4,0.6,0.697,0.3,1.0,1.3,1.5,0.5,0.3,0.8,1.9,4.5,,1977-78,1978
282.0,Ben Poquette,22.0,DET,PF,52.0,,12.0,1.8,4.3,0.422,0.8,1.2,0.7,1.0,1.8,2.8,0.4,0.2,0.4,0.8,1.3,4.5,,1977-78,1978
283.0,Phil Walker,21.0,WSB,SG,40.0,,9.6,1.4,4.0,0.354,1.6,2.4,0.667,0.5,0.8,1.3,1.4,0.4,0.1,1.6,1.0,4.5,,1977-78,1978
284.0,Mo Layton,29.0,SAS,PG,41.0,,12.1,2.1,4.1,0.506,0.3,0.3,0.923,0.1,0.7,0.8,2.6,0.5,0.1,1.4,1.2,4.4,,1977-78,1978
285.0,Ed Ratleff,27.0,HOU,SF,68.0,,17.1,1.9,4.6,0.419,0.6,0.7,0.83,0.8,1.6,2.4,2.3,0.9,0.3,1.0,1.6,4.4,,1977-78,1978
286.0,Jan van Breda Kolff,26.0,NJN,SF,68.0,,20.9,1.6,4.3,0.366,1.3,1.8,0.707,1.0,2.6,3.6,1.5,0.8,0.7,1.1,2.8,4.4,,1977-78,1978
287.0,Derrek Dickey,26.0,2TM,PF,47.0,1.0,10.5,1.9,4.2,0.439,0.6,0.8,0.833,0.8,1.3,2.1,0.4,0.3,0.1,0.9,1.2,4.3,,1977-78,1978
288.0,Derrek Dickey,26.0,GSW,PF,22.0,,12.4,2.7,5.9,0.462,0.7,0.8,0.941,1.0,1.3,2.2,0.5,0.5,0.1,0.8,1.3,6.2,,1977-78,1978
289.0,Derrek Dickey,26.0,CHI,PF,25.0,1.0,8.8,1.1,2.7,0.397,0.6,0.8,0.737,0.6,1.3,1.9,0.4,0.2,0.1,0.9,1.1,2.7,,1977-78,1978
